DELIVERY_DATE,TYPE_OF_RESERVES,PRODUCT,ENERGY_PRICE_[EUR/MWh],OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY
2024-09-01,aFRR,NEG_075,75.98,5,5,DE
2024-09-01,aFRR,NEG_075,75.99,5,5,DE
2024-09-01,aFRR,NEG_075,76.0,5,5,DE
2024-09-01,aFRR,NEG_075,76.01,5,5,DE
2024-09-01,aFRR,NEG_075,76.02,5,5,DE
2024-09-01,aFRR,NEG_075,76.03,5,5,DE
2024-09-01,aFRR,NEG_075,76.04,5,5,DE
2024-09-01,aFRR,NEG_075,76.06,5,5,DE
2024-09-01,aFRR,NEG_075,76.07,5,5,DE
2024-09-01,aFRR,NEG_075,76.08,5,5,DE
2024-09-01,aFRR,NEG_075,76.09,5,5,DE
2024-09-01,aFRR,NEG_075,76.1,5,5,DE
2024-09-01,aFRR,NEG_075,76.11,5,5,DE
2024-09-01,aFRR,NEG_075,76.12,5,5,DE
2024-09-01,aFRR,NEG_075,76.13,5,5,DE
2024-09-01,aFRR,NEG_075,76.14,5,5,DE
2024-09-01,aFRR,NEG_075,76.15,5,5,DE
2024-09-01,aFRR,NEG_075,76.16,5,5,DE
2024-09-01,aFRR,NEG_075,76.17,5,5,DE
2024-09-01,aFRR,NEG_075,76.18,5,5,DE
2024-09-01,aFRR,NEG_075,76.19,5,5,DE
2024-09-01,aFRR,NEG_075,76.2,5,5,DE
2024-09-01,aFRR,NEG_075,76.21,5,5,DE
2024-09-01,aFRR,NEG_075,76.23,5,5,DE
2024-09-01,aFRR,NEG_075,76.24,5,5,DE
2024-09-01,aFRR,NEG_075,76.25,5,5,DE
2024-09-01,aFRR,NEG_075,76.26,5,5,DE
2024-09-01,aFRR,NEG_075,76.27,5,5,DE
2024-09-01,aFRR,NEG_075,76.28,5,5,DE
2024-09-01,aFRR,NEG_075,76.29,5,5,DE
2024-09-01,aFRR,NEG_075,76.3,5,5,DE
2024-09-01,aFRR,NEG_075,76.31,5,5,DE
2024-09-01,aFRR,NEG_075,76.32,5,5,DE
2024-09-01,aFRR,NEG_075,76.32,5,5,DE
2024-09-01,aFRR,NEG_075,76.33,5,5,DE
2024-09-01,aFRR,NEG_075,76.34,1,1,DE
2024-09-01,aFRR,NEG_075,76.34,5,5,DE
2024-09-01,aFRR,NEG_075,76.35,5,5,DE
2024-09-01,aFRR,NEG_075,76.36,5,5,DE
2024-09-01,aFRR,NEG_075,76.37,5,5,DE
2024-09-01,aFRR,NEG_075,76.39,5,5,DE
2024-09-01,aFRR,NEG_075,76.4,5,5,DE
2024-09-01,aFRR,NEG_075,76.41,5,5,DE
2024-09-01,aFRR,NEG_075,76.42,5,5,DE
2024-09-01,aFRR,NEG_075,76.43,5,5,DE
2024-09-01,aFRR,NEG_075,76.44,5,5,DE
2024-09-01,aFRR,NEG_075,76.45,5,5,DE
2024-09-01,aFRR,NEG_075,76.46,5,5,DE
2024-09-01,aFRR,NEG_075,76.47,5,5,DE
2024-09-01,aFRR,NEG_075,76.48,5,5,DE
2024-09-01,aFRR,NEG_075,76.49,5,5,DE
2024-09-01,aFRR,NEG_075,76.5,5,5,DE
2024-09-01,aFRR,NEG_075,76.51,5,5,DE
2024-09-01,aFRR,NEG_075,76.52,4,4,DE
2024-09-01,aFRR,NEG_075,77.07,5,5,DE
2024-09-01,aFRR,NEG_075,80.0,1,1,DE
2024-09-01,aFRR,NEG_075,90.0,1,1,DE
2024-09-01,aFRR,NEG_075,113.0,1,1,DE
2024-09-01,aFRR,NEG_075,138.35,1,1,DE
2024-09-01,aFRR,NEG_075,149.0,1,1,DE
2024-09-01,aFRR,NEG_075,149.01,5,5,DE
2024-09-01,aFRR,NEG_075,152.5,10,10,DE
2024-09-01,aFRR,NEG_075,162.54,2,2,DE
2024-09-01,aFRR,NEG_075,167.67,2,2,DE
2024-09-01,aFRR,NEG_075,173.46,2,2,DE
2024-09-01,aFRR,NEG_075,180.2,2,2,DE
2024-09-01,aFRR,NEG_075,186.61,2,2,DE
2024-09-01,aFRR,NEG_075,195.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,198.0,1,1,DE
2024-09-01,aFRR,NEG_075,199.0,5,5,DE
2024-09-01,aFRR,NEG_075,225.0,1,1,DE
2024-09-01,aFRR,NEG_075,225.0,1,1,DE
2024-09-01,aFRR,NEG_075,228.0,1,1,DE
2024-09-01,aFRR,NEG_075,230.0,37,37,DE
2024-09-01,aFRR,NEG_075,231.0,1,1,DE
2024-09-01,aFRR,NEG_075,234.0,1,1,DE
2024-09-01,aFRR,NEG_075,237.0,1,1,DE
2024-09-01,aFRR,NEG_075,237.77,1,1,DE
2024-09-01,aFRR,NEG_075,240.0,1,1,DE
2024-09-01,aFRR,NEG_075,243.0,1,1,DE
2024-09-01,aFRR,NEG_075,246.0,1,1,DE
2024-09-01,aFRR,NEG_075,249.0,1,1,DE
2024-09-01,aFRR,NEG_075,250.0,1,1,DE
2024-09-01,aFRR,NEG_075,250.0,22,22,DE
2024-09-01,aFRR,NEG_075,250.0,2,2,DE
2024-09-01,aFRR,NEG_075,250.0,5,5,DE
2024-09-01,aFRR,NEG_075,250.55,1,1,DE
2024-09-01,aFRR,NEG_075,252.0,1,1,DE
2024-09-01,aFRR,NEG_075,255.0,1,1,DE
2024-09-01,aFRR,NEG_075,258.0,1,1,DE
2024-09-01,aFRR,NEG_075,261.0,1,1,DE
2024-09-01,aFRR,NEG_075,263.33,1,1,DE
2024-09-01,aFRR,NEG_075,264.0,1,1,DE
2024-09-01,aFRR,NEG_075,267.0,1,1,DE
2024-09-01,aFRR,NEG_075,270.0,1,1,DE
2024-09-01,aFRR,NEG_075,273.0,1,1,DE
2024-09-01,aFRR,NEG_075,275.0,5,5,DE
2024-09-01,aFRR,NEG_075,276.0,1,1,DE
2024-09-01,aFRR,NEG_075,276.11,1,1,DE
2024-09-01,aFRR,NEG_075,279.0,1,1,DE
2024-09-01,aFRR,NEG_075,282.0,1,1,DE
2024-09-01,aFRR,NEG_075,285.0,1,1,DE
2024-09-01,aFRR,NEG_075,288.0,1,1,DE
2024-09-01,aFRR,NEG_075,288.88,1,1,DE
2024-09-01,aFRR,NEG_075,291.0,1,1,DE
2024-09-01,aFRR,NEG_075,294.0,1,1,DE
2024-09-01,aFRR,NEG_075,297.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,75,75,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,4,4,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,300.0,1,1,DE
2024-09-01,aFRR,NEG_075,301.0,1,1,DE
2024-09-01,aFRR,NEG_075,301.66,1,1,DE
2024-09-01,aFRR,NEG_075,303.0,1,1,DE
2024-09-01,aFRR,NEG_075,306.0,1,1,DE
2024-09-01,aFRR,NEG_075,306.16,1,1,DE
2024-09-01,aFRR,NEG_075,309.0,1,1,DE
2024-09-01,aFRR,NEG_075,310.51,1,1,DE
2024-09-01,aFRR,NEG_075,311.33,1,1,DE
2024-09-01,aFRR,NEG_075,312.0,1,1,DE
2024-09-01,aFRR,NEG_075,314.44,1,1,DE
2024-09-01,aFRR,NEG_075,315.0,1,1,DE
2024-09-01,aFRR,NEG_075,316.5,1,1,DE
2024-09-01,aFRR,NEG_075,318.0,1,1,DE
2024-09-01,aFRR,NEG_075,321.0,1,1,DE
2024-09-01,aFRR,NEG_075,321.66,1,1,DE
2024-09-01,aFRR,NEG_075,323.12,1,1,DE
2024-09-01,aFRR,NEG_075,324.0,1,1,DE
2024-09-01,aFRR,NEG_075,326.83,1,1,DE
2024-09-01,aFRR,NEG_075,327.0,1,1,DE
2024-09-01,aFRR,NEG_075,327.22,1,1,DE
2024-09-01,aFRR,NEG_075,328.64,1,1,DE
2024-09-01,aFRR,NEG_075,330.0,1,1,DE
2024-09-01,aFRR,NEG_075,332.0,1,1,DE
2024-09-01,aFRR,NEG_075,333.0,1,1,DE
2024-09-01,aFRR,NEG_075,336.0,1,1,DE
2024-09-01,aFRR,NEG_075,337.16,1,1,DE
2024-09-01,aFRR,NEG_075,339.0,1,1,DE
2024-09-01,aFRR,NEG_075,340.0,1,1,DE
2024-09-01,aFRR,NEG_075,342.0,1,1,DE
2024-09-01,aFRR,NEG_075,342.33,1,1,DE
2024-09-01,aFRR,NEG_075,345.0,4,4,DE
2024-09-01,aFRR,NEG_075,345.0,1,1,DE
2024-09-01,aFRR,NEG_075,347.5,1,1,DE
2024-09-01,aFRR,NEG_075,348.0,1,1,DE
2024-09-01,aFRR,NEG_075,350.0,33,33,DE
2024-09-01,aFRR,NEG_075,351.0,1,1,DE
2024-09-01,aFRR,NEG_075,352.66,1,1,DE
2024-09-01,aFRR,NEG_075,352.77,1,1,DE
2024-09-01,aFRR,NEG_075,354.0,1,1,DE
2024-09-01,aFRR,NEG_075,357.0,1,1,DE
2024-09-01,aFRR,NEG_075,357.83,1,1,DE
2024-09-01,aFRR,NEG_075,360.0,1,1,DE
2024-09-01,aFRR,NEG_075,363.0,1,1,DE
2024-09-01,aFRR,NEG_075,363.0,1,1,DE
2024-09-01,aFRR,NEG_075,365.55,1,1,DE
2024-09-01,aFRR,NEG_075,366.0,1,1,DE
2024-09-01,aFRR,NEG_075,368.16,1,1,DE
2024-09-01,aFRR,NEG_075,369.0,1,1,DE
2024-09-01,aFRR,NEG_075,372.0,1,1,DE
2024-09-01,aFRR,NEG_075,373.33,1,1,DE
2024-09-01,aFRR,NEG_075,375.0,1,1,DE
2024-09-01,aFRR,NEG_075,378.0,1,1,DE
2024-09-01,aFRR,NEG_075,378.33,1,1,DE
2024-09-01,aFRR,NEG_075,378.5,1,1,DE
2024-09-01,aFRR,NEG_075,380.0,5,5,DE
2024-09-01,aFRR,NEG_075,381.0,1,1,DE
2024-09-01,aFRR,NEG_075,383.66,1,1,DE
2024-09-01,aFRR,NEG_075,384.0,1,1,DE
2024-09-01,aFRR,NEG_075,387.0,1,1,DE
2024-09-01,aFRR,NEG_075,388.83,1,1,DE
2024-09-01,aFRR,NEG_075,390.0,1,1,DE
2024-09-01,aFRR,NEG_075,391.11,1,1,DE
2024-09-01,aFRR,NEG_075,392.94,1,1,DE
2024-09-01,aFRR,NEG_075,393.0,1,1,DE
2024-09-01,aFRR,NEG_075,394.0,1,1,DE
2024-09-01,aFRR,NEG_075,396.0,1,1,DE
2024-09-01,aFRR,NEG_075,399.0,1,1,DE
2024-09-01,aFRR,NEG_075,399.16,1,1,DE
2024-09-01,aFRR,NEG_075,400.0,1,1,DE
2024-09-01,aFRR,NEG_075,400.0,1,1,DE
2024-09-01,aFRR,NEG_075,402.0,1,1,DE
2024-09-01,aFRR,NEG_075,403.88,1,1,DE
2024-09-01,aFRR,NEG_075,404.33,1,1,DE
2024-09-01,aFRR,NEG_075,405.0,1,1,DE
2024-09-01,aFRR,NEG_075,408.0,1,1,DE
2024-09-01,aFRR,NEG_075,411.0,1,1,DE
2024-09-01,aFRR,NEG_075,414.0,1,1,DE
2024-09-01,aFRR,NEG_075,416.66,1,1,DE
2024-09-01,aFRR,NEG_075,417.0,1,1,DE
2024-09-01,aFRR,NEG_075,420.0,1,1,DE
2024-09-01,aFRR,NEG_075,423.0,1,1,DE
2024-09-01,aFRR,NEG_075,426.0,1,1,DE
2024-09-01,aFRR,NEG_075,429.0,1,1,DE
2024-09-01,aFRR,NEG_075,429.44,1,1,DE
2024-09-01,aFRR,NEG_075,432.0,1,1,DE
2024-09-01,aFRR,NEG_075,435.0,1,1,DE
2024-09-01,aFRR,NEG_075,438.0,1,1,DE
2024-09-01,aFRR,NEG_075,439.31,1,1,DE
2024-09-01,aFRR,NEG_075,441.0,1,1,DE
2024-09-01,aFRR,NEG_075,442.22,1,1,DE
2024-09-01,aFRR,NEG_075,444.0,1,1,DE
2024-09-01,aFRR,NEG_075,450.0,1,1,DE
2024-09-01,aFRR,NEG_075,455.0,1,1,DE
2024-09-01,aFRR,NEG_075,481.88,1,1,DE
2024-09-01,aFRR,NEG_075,488.39,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,10,10,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,2,2,DE
2024-09-01,aFRR,NEG_075,500.0,2,2,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,500.0,1,1,DE
2024-09-01,aFRR,NEG_075,510.0,1,1,DE
2024-09-01,aFRR,NEG_075,518.92,1,1,DE
2024-09-01,aFRR,NEG_075,524.0,5,5,DE
2024-09-01,aFRR,NEG_075,548.62,16,16,DE
2024-09-01,aFRR,NEG_075,666.0,1,1,DE
2024-09-01,aFRR,NEG_075,666.0,1,1,DE
2024-09-01,aFRR,NEG_075,666.0,1,1,DE
2024-09-01,aFRR,NEG_075,700.0,1,1,DE
2024-09-01,aFRR,NEG_075,709.23,1,1,DE
2024-09-01,aFRR,NEG_075,899.52,1,1,DE
2024-09-01,aFRR,NEG_075,990.0,1,1,DE
2024-09-01,aFRR,NEG_075,1000.0,1,1,DE
2024-09-01,aFRR,NEG_075,1000.0,5,5,DE
2024-09-01,aFRR,NEG_075,1000.0,5,5,DE
2024-09-01,aFRR,NEG_075,1000.0,17,17,DE
2024-09-01,aFRR,NEG_075,1025.0,5,5,DE
2024-09-01,aFRR,NEG_075,1089.81,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1210.0,1,1,DE
2024-09-01,aFRR,NEG_075,1250.0,1,1,DE
2024-09-01,aFRR,NEG_075,1280.09,1,1,DE
2024-09-01,aFRR,NEG_075,1300.0,2,2,DE
2024-09-01,aFRR,NEG_075,1430.0,8,8,DE
2024-09-01,aFRR,NEG_075,1470.39,1,1,DE
2024-09-01,aFRR,NEG_075,1497.38,1,1,DE
2024-09-01,aFRR,NEG_075,1498.0,1,1,DE
2024-09-01,aFRR,NEG_075,1498.0,1,1,DE
2024-09-01,aFRR,NEG_075,1498.0,1,1,DE
2024-09-01,aFRR,NEG_075,1600.0,5,5,DE
2024-09-01,aFRR,NEG_075,1600.0,6,6,DE
2024-09-01,aFRR,NEG_075,1600.0,7,7,DE
2024-09-01,aFRR,NEG_075,1660.68,1,1,DE
2024-09-01,aFRR,NEG_075,1700.0,4,4,DE
2024-09-01,aFRR,NEG_075,1850.97,1,1,DE
2024-09-01,aFRR,NEG_075,2000.0,1,1,DE
2024-09-01,aFRR,NEG_075,2000.0,5,5,DE
2024-09-01,aFRR,NEG_075,2000.0,5,5,DE
2024-09-01,aFRR,NEG_075,2000.0,3,3,DE
2024-09-01,aFRR,NEG_075,2041.27,1,1,DE
2024-09-01,aFRR,NEG_075,2044.68,5,5,DE
2024-09-01,aFRR,NEG_075,2163.0,1,1,DE
2024-09-01,aFRR,NEG_075,2215.07,5,5,DE
2024-09-01,aFRR,NEG_075,2222.0,5,5,DE
2024-09-01,aFRR,NEG_075,2231.56,1,1,DE
2024-09-01,aFRR,NEG_075,2375.0,1,1,DE
2024-09-01,aFRR,NEG_075,2385.46,5,5,DE
2024-09-01,aFRR,NEG_075,2421.85,1,1,DE
2024-09-01,aFRR,NEG_075,2555.85,5,5,DE
2024-09-01,aFRR,NEG_075,2612.14,1,1,DE
2024-09-01,aFRR,NEG_075,2726.24,5,5,DE
2024-09-01,aFRR,NEG_075,2802.43,1,1,DE
2024-09-01,aFRR,NEG_075,2896.63,5,5,DE
2024-09-01,aFRR,NEG_075,3067.02,4,4,DE
2024-09-01,aFRR,NEG_075,3142.0,1,1,DE
2024-09-01,aFRR,NEG_075,3164.0,1,1,DE
2024-09-01,aFRR,NEG_075,3333.0,5,5,DE
2024-09-01,aFRR,NEG_075,4166.0,1,1,DE
2024-09-01,aFRR,NEG_075,4250.0,1,1,DE
2024-09-01,aFRR,NEG_075,4444.0,5,5,DE
2024-09-01,aFRR,NEG_075,4500.0,2,2,DE
2024-09-01,aFRR,NEG_075,4979.0,3,3,DE
2024-09-01,aFRR,NEG_075,4990.0,5,5,DE
2024-09-01,aFRR,NEG_075,5000.0,1,1,DE
2024-09-01,aFRR,NEG_075,5112.0,1,1,DE
2024-09-01,aFRR,NEG_075,5150.0,1,1,DE
2024-09-01,aFRR,NEG_075,5167.0,1,1,DE
2024-09-01,aFRR,NEG_075,5219.0,1,1,DE
2024-09-01,aFRR,NEG_075,5325.0,1,1,DE
2024-09-01,aFRR,NEG_075,5500.0,1,1,DE
2024-09-01,aFRR,NEG_075,5675.0,1,1,DE
2024-09-01,aFRR,NEG_075,5725.0,1,1,DE
2024-09-01,aFRR,NEG_075,5850.0,1,1,DE
2024-09-01,aFRR,NEG_075,6025.0,1,1,DE
2024-09-01,aFRR,NEG_075,6125.0,1,1,DE
2024-09-01,aFRR,NEG_075,6168.0,1,1,DE
2024-09-01,aFRR,NEG_075,6200.0,1,1,DE
2024-09-01,aFRR,NEG_075,6285.0,1,1,DE
2024-09-01,aFRR,NEG_075,6350.0,1,1,DE
2024-09-01,aFRR,NEG_075,6375.0,1,1,DE
2024-09-01,aFRR,NEG_075,6500.0,1,1,DE
2024-09-01,aFRR,NEG_075,6550.0,1,1,DE
2024-09-01,aFRR,NEG_075,6725.0,1,1,DE
2024-09-01,aFRR,NEG_075,6817.0,3,3,DE
2024-09-01,aFRR,NEG_075,6900.0,1,1,DE
2024-09-01,aFRR,NEG_075,7075.0,1,1,DE
2024-09-01,aFRR,NEG_075,7081.0,1,1,DE
2024-09-01,aFRR,NEG_075,7170.0,1,1,DE
2024-09-01,aFRR,NEG_075,7250.0,1,1,DE
2024-09-01,aFRR,NEG_075,7351.0,1,1,DE
2024-09-01,aFRR,NEG_075,7425.0,1,1,DE
2024-09-01,aFRR,NEG_075,7600.0,1,1,DE
2024-09-01,aFRR,NEG_075,7775.0,1,1,DE
2024-09-01,aFRR,NEG_075,7950.0,1,1,DE
2024-09-01,aFRR,NEG_075,8000.0,1,1,DE
2024-09-01,aFRR,NEG_075,8125.0,1,1,DE
2024-09-01,aFRR,NEG_075,8171.0,1,1,DE
2024-09-01,aFRR,NEG_075,8300.0,1,1,DE
2024-09-01,aFRR,NEG_075,8417.0,1,1,DE
2024-09-01,aFRR,NEG_075,8438.0,3,3,DE
2024-09-01,aFRR,NEG_075,8475.0,1,1,DE
2024-09-01,aFRR,NEG_075,8479.0,4,4,DE
2024-09-01,aFRR,NEG_075,8650.0,1,1,DE
2024-09-01,aFRR,NEG_075,8825.0,1,1,DE
2024-09-01,aFRR,NEG_075,9000.0,1,1,DE
2024-09-01,aFRR,NEG_075,9051.0,1,1,DE
2024-09-01,aFRR,NEG_075,9172.0,1,1,DE
2024-09-01,aFRR,NEG_075,9175.0,1,1,DE
2024-09-01,aFRR,NEG_075,9350.0,1,1,DE
2024-09-01,aFRR,NEG_075,9483.0,1,1,DE
2024-09-01,aFRR,NEG_075,9525.0,1,1,DE
2024-09-01,aFRR,NEG_075,9700.0,1,1,DE
2024-09-01,aFRR,NEG_075,9875.0,1,1,DE
2024-09-01,aFRR,NEG_075,9999.0,3,3,DE
2024-09-01,aFRR,NEG_075,10050.0,1,1,DE
2024-09-01,aFRR,NEG_075,10059.0,3,3,DE
2024-09-01,aFRR,NEG_075,10174.0,1,1,DE
2024-09-01,aFRR,NEG_075,10225.0,1,1,DE
2024-09-01,aFRR,NEG_075,10548.0,1,1,DE
2024-09-01,aFRR,NEG_075,11000.0,1,1,DE
2024-09-01,aFRR,NEG_075,11021.0,1,1,DE
2024-09-01,aFRR,NEG_075,11175.0,1,1,DE
2024-09-01,aFRR,NEG_075,11614.0,1,1,DE
2024-09-01,aFRR,NEG_075,11680.0,3,3,DE
2024-09-01,aFRR,NEG_075,12000.0,1,1,DE
2024-09-01,aFRR,NEG_075,12176.0,1,1,DE
2024-09-01,aFRR,NEG_075,12680.0,1,1,DE
2024-09-01,aFRR,NEG_075,12990.0,1,1,DE
2024-09-01,aFRR,NEG_075,13178.0,1,1,DE
2024-09-01,aFRR,NEG_075,13301.0,3,3,DE
2024-09-01,aFRR,NEG_075,13746.0,1,1,DE
2024-09-01,aFRR,NEG_075,14179.0,1,1,DE
2024-09-01,aFRR,NEG_075,14812.0,1,1,DE
2024-09-01,aFRR,NEG_075,14900.0,58,58,DE
2024-09-01,aFRR,NEG_075,14922.0,1,1,DE
2024-09-01,aFRR,NEG_075,14960.0,1,1,DE
2024-09-01,aFRR,NEG_075,14998.0,20,20,DE
2024-09-01,aFRR,NEG_075,14999.0,3,3,DE
2024-09-01,aFRR,NEG_075,14999.02,5,5,DE
2024-09-01,aFRR,NEG_075,14999.03,5,5,DE
2024-09-01,aFRR,NEG_075,15000.0,1,1,DE
2024-09-01,aFRR,NEG_075,15000.0,1,1,DE
2024-09-01,aFRR,NEG_075,15000.0,1,1,DE
2024-09-01,aFRR,NEG_075,15000.0,1,1,DE
2024-09-01,aFRR,NEG_075,15000.0,1,1,DE
2024-09-01,aFRR,NEG_075,15000.0,2,2,DE
2024-09-01,aFRR,NEG_075,15000.0,4,4,DE
2024-09-01,aFRR,NEG_075,15000.0,2,2,DE
2024-09-01,aFRR,NEG_075,15000.0,1,1,DE
2024-09-01,aFRR,NEG_075,15000.0,1,1,DE
2024-09-01,aFRR,NEG_075,15000.0,1,1,DE
2024-09-01,aFRR,NEG_075,15000.0,1,1,DE
2024-09-01,aFRR,NEG_076,-162.42,1,1,DE
2024-09-01,aFRR,NEG_076,-51.34,1,1,DE
2024-09-01,aFRR,NEG_076,-51.0,5,5,DE
2024-09-01,aFRR,NEG_076,-51.0,5,5,DE
2024-09-01,aFRR,NEG_076,-51.0,5,5,DE
2024-09-01,aFRR,NEG_076,-51.0,5,5,DE
2024-09-01,aFRR,NEG_076,-51.0,5,5,DE
2024-09-01,aFRR,NEG_076,-49.62,5,5,DE
2024-09-01,aFRR,NEG_076,-48.08,5,5,DE
2024-09-01,aFRR,NEG_076,-46.54,5,5,DE
2024-09-01,aFRR,NEG_076,-45.0,5,5,DE
2024-09-01,aFRR,NEG_076,-43.65,2,2,DE
2024-09-01,aFRR,NEG_076,-40.0,5,5,DE
2024-09-01,aFRR,NEG_076,-30.5,5,5,DE
2024-09-01,aFRR,NEG_076,-21.0,5,5,DE
2024-09-01,aFRR,NEG_076,0.01,1,1,DE
2024-09-01,aFRR,NEG_076,49.89,5,5,DE
2024-09-01,aFRR,NEG_076,50.0,5,5,DE
2024-09-01,aFRR,NEG_076,61.46,5,5,DE
2024-09-01,aFRR,NEG_076,61.46,5,5,DE
2024-09-01,aFRR,NEG_076,61.57,1,1,DE
2024-09-01,aFRR,NEG_076,61.57,1,1,DE
2024-09-01,aFRR,NEG_076,61.57,1,1,DE
2024-09-01,aFRR,NEG_076,61.57,1,1,DE
2024-09-01,aFRR,NEG_076,61.57,1,1,DE
2024-09-01,aFRR,NEG_076,61.57,1,1,DE
2024-09-01,aFRR,NEG_076,61.57,1,1,DE
2024-09-01,aFRR,NEG_076,61.57,1,1,DE
2024-09-01,aFRR,NEG_076,61.57,1,1,DE
2024-09-01,aFRR,NEG_076,61.57,1,1,DE
2024-09-01,aFRR,NEG_076,69.0,3,3,DE
2024-09-01,aFRR,NEG_076,71.3,5,5,DE
2024-09-01,aFRR,NEG_076,74.02,5,5,DE
2024-09-01,aFRR,NEG_076,74.03,5,5,DE
2024-09-01,aFRR,NEG_076,74.04,5,5,DE
2024-09-01,aFRR,NEG_076,74.05,5,5,DE
2024-09-01,aFRR,NEG_076,74.06,5,5,DE
